tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity,total_data,average_datasize,jumlah_koneksi_deviation,jumlah_tujuan_unik_deviation,jumlah_port_unik_deviation,total_data_deviation,baseline_confidence,anomaly_score,anomaly_label
2026-08-13,09:00,192.168.2.139,16,12,2,0.0,1.0,0.0,0.0,0.75,9561,597.56,-0.6612654504672502,-0.7782585686268406,-0.6744907594765952,-0.6226151395360119,established,-0.316679,Normal
2026-08-13,09:00,192.168.2.140,16,5,2,0.125,0.875,0.0,0.0,0.3125,962,60.13,-1.3489815189531904,-2.6401495442369582,-2.697963037906381,-1.3977479567590814,established,-0.232752,Normal
2026-08-13,09:00,192.168.2.142,110,19,8,0.0909,0.4545,0.3636,0.0909,0.1727,55020,500.18,4.669551411761044,1.3489815189531904,1.6862268986914881,4.100362309204177,established,-0.171745,Normal
2026-08-13,09:00,192.168.2.145,48,11,4,0.1667,0.7917,0.0417,0.0,0.2292,27426,571.38,0.6744907594765952,-0.09635582278237075,1.3489815189531904,0.7436979205648019,established,-0.316379,Normal
2026-08-13,09:00,192.168.2.148,1002,70,4,0.002,0.988,0.01,0.0,0.0699,332214,331.55,3.192881582197649,0.15870370811214005,-1.3489815189531904,3.3516199505818474,established,-0.263725,Normal
2026-08-13,09:00,192.168.2.150,86,15,3,0.0465,0.9302,0.0233,0.0,0.1744,57320,666.51,0.0,-0.49053873416479654,-0.6744907594765952,0.6513944421178492,established,-0.319925,Normal
2026-08-13,09:00,192.168.2.152,416,60,4,0.2067,0.7885,0.0048,0.0,0.1442,248192,596.62,0.7323042531460177,0.3372453797382976,0.0,1.4774173318127317,established,-0.316575,Normal
2026-08-13,09:00,192.168.2.159,292,35,9,0.2192,0.5959,0.1644,0.0205,0.1199,114498,392.12,1.615227871378162,0.20753561830049083,1.3489815189531904,1.3801463100429345,established,-0.270055,Normal
2026-08-13,09:00,192.168.2.161,340,31,8,0.3176,0.5588,0.0647,0.0588,0.0912,86212,253.56,1.16802058348386,0.25584132256008785,2.023472278429786,0.881565221113953,established,-0.240201,Normal
2026-08-13,09:00,192.168.2.163,292,80,5,0.0411,0.9212,0.0342,0.0034,0.274,72090,246.88,0.2026496900669591,2.844591463879554,0.6744907594765952,0.649015700562215,established,-0.304412,Normal
2026-08-13,09:00,192.168.2.164,212,38,6,0.2736,0.6132,0.1132,0.0,0.1792,99880,471.13,-0.3018439310364874,-0.7494341771962169,0.0,0.5947779376328713,established,-0.299198,Normal
2026-08-13,09:00,192.168.2.165,2,1,1,0.0,1.0,0.0,0.0,0.5,88,44.0,0.0,0.0,0.0,0.0,established,-0.34333,Normal
2026-08-13,09:00,192.168.2.166,166,42,3,0.2048,0.7952,0.0,0.0,0.253,26194,157.8,-0.9365540481904316,-0.7869058860560277,0.0,-0.47345163117631806,established,-0.321211,Normal
2026-08-13,09:00,192.168.2.169,4,4,1,0.0,1.0,0.0,0.0,1.0,1458,364.5,-1.5681910157830838,-1.686226898691488,-1.3489815189531904,-1.648479999803331,established,-0.211283,Normal
2026-08-13,09:00,192.168.2.176,12,6,1,0.0,1.0,0.0,0.0,0.5,4550,379.17,-0.9465542590974068,-1.9837963514017505,-1.3489815189531904,-0.9784731549669852,established,-0.299225,Normal
2026-08-13,09:00,192.168.2.177,70,22,3,0.0,0.9429,0.0571,0.0,0.3143,42128,601.83,0.5299570253030391,0.1839520253117987,2.0,1.1782611840782053,established,-0.31189,Normal
2026-08-13,09:00,192.168.2.185,166,45,5,0.0241,0.9518,0.0241,0.0,0.2711,70760,426.27,0.9339102823522087,0.6070416835289357,1.3489815189531904,1.5636136427927863,established,-0.319112,Normal
2026-08-13,09:00,192.168.2.195,28,10,2,0.0714,0.9286,0.0,0.0,0.3571,23914,854.07,-0.11241512657943255,-0.3372453797382976,0.0,0.6390495373037692,established,-0.329227,Normal
2026-08-13,09:00,192.168.2.200,310,24,4,0.6258,0.3677,0.0065,0.0,0.0774,76914,248.11,0.8318719366878007,-0.3709699177121274,0.0,1.3048746704155538,established,-0.201251,Normal
2026-08-13,10:00,192.168.2.113,5,2,2,0.8,0.2,0.0,0.0,0.4,317,63.4,-1.1964181328811034,-1.2140833670578715,-1.3489815189531904,-0.9205782690532377,established,-0.149815,Normal
2026-08-13,10:00,192.168.2.115,86,23,4,0.0233,0.7907,0.186,0.0,0.2674,46004,534.93,1.5542613153156326,0.44966050631773014,1.3489815189531904,1.5600142251159246,established,-0.296065,Normal
2026-08-13,10:00,192.168.2.122,53,23,4,0.0566,0.9245,0.0189,0.0,0.434,10697,201.83,-1.0768185809187747,-1.7825827214738588,-0.6744907594765952,-1.3194835154325264,established,-0.3055,Normal
2026-08-13,10:00,192.168.2.140,506,108,8,0.0474,0.7134,0.2233,0.0158,0.2134,181395,358.49,1.7986420252709205,1.3297103543967161,1.3489815189531904,2.4387790424257143,established,-0.271492,Normal
2026-08-13,10:00,192.168.2.142,80,11,3,0.0,0.35,0.65,0.0,0.1375,62572,782.15,3.1130342745073625,0.44966050631773014,0.0,4.838534067130016,established,-0.164645,Normal
2026-08-13,10:00,192.168.2.145,57,21,1,0.0,1.0,0.0,0.0,0.3684,36256,636.07,0.9939863823865613,0.8672024050413367,-0.6744907594765952,1.3597253725898677,established,-0.327707,Normal
2026-08-13,10:00,192.168.2.152,449,74,5,0.1537,0.8396,0.0045,0.0022,0.1648,285700,636.3,0.8912913607369294,0.8618493037756495,0.6744907594765952,1.8438966371558787,established,-0.313705,Normal
2026-08-13,10:00,192.168.2.159,150,19,7,0.2267,0.6133,0.16,0.0,0.1267,62300,415.33,0.35499513656662907,-0.6226068549014725,0.6744907594765952,0.3176121720269599,established,-0.293247,Normal
2026-08-13,10:00,192.168.2.165,4,1,1,0.0,1.0,0.0,0.0,0.25,176,44.0,1.3489815189531904,0.0,0.0,1.3489815189531904,established,-0.331763,Normal
2026-08-13,10:00,192.168.2.166,457,53,4,0.2648,0.733,0.0022,0.0,0.116,50735,111.02,0.3136167225591812,-0.3747170885981084,1.0,0.2854625739639838,established,-0.299017,Normal
2026-08-13,10:00,192.168.2.169,79,46,2,0.0,0.9873,0.0127,0.0,0.5823,26053,329.78,-0.30352084176446786,0.6744907594765952,-1.011736139214893,-0.5204302086074342,established,-0.3166,Normal
2026-08-13,10:00,192.168.2.171,3,1,3,0.6667,0.3333,0.0,0.0,0.3333,1374,458.0,-1.0599140506060782,-1.3489815189531904,-1.3489815189531904,-1.0282362944331178,established,-0.182087,Normal
2026-08-13,10:00,192.168.2.174,10,5,4,0.5,0.3,0.0,0.2,0.5,1594,159.4,-0.6744907594765952,-0.6744907594765952,0.0,-0.7670679225420103,established,-0.181244,Normal
2026-08-13,10:00,192.168.2.176,384,66,4,0.0026,0.9844,0.013,0.0,0.1719,146398,381.24,1.1619378629638826,0.3967592702803501,0.6744907594765952,1.964020009733494,established,-0.314089,Normal
2026-08-13,10:00,192.168.2.177,60,13,1,0.0,1.0,0.0,0.0,0.2167,49648,827.47,0.2890674683471122,-0.3679040506235974,0.0,1.5989089292485483,established,-0.328016,Normal
2026-08-13,10:00,192.168.2.178,177,57,3,0.0678,0.9153,0.0169,0.0,0.322,114300,645.76,-0.6846589618807649,-0.3372453797382976,-0.6744907594765952,0.2064775403488972,established,-0.324716,Normal
2026-08-13,10:00,192.168.2.185,84,34,3,0.0,0.9643,0.0357,0.0,0.4048,39604,471.48,-0.4842497760344786,-0.13489815189531904,0.0,0.09489445756404712,established,-0.339235,Normal
2026-08-13,10:00,192.168.2.195,316,45,2,0.1392,0.8608,0.0,0.0,0.1424,151570,479.65,6.3626961643958815,1.6300193354017716,0.0,8.493710401356337,established,-0.219892,Normal
2026-08-13,10:00,192.168.2.200,252,43,4,0.504,0.4921,0.004,0.0,0.1706,53472,212.19,0.39720011391399496,0.9105625252934035,0.0,0.5024278381149881,established,-0.257799,Normal
2026-08-13,11:00,192.168.2.113,6,4,3,0.3333,0.3333,0.0,0.3333,0.6667,316,52.67,-1.1803588290840417,-0.9442870632672333,-0.6744907594765952,-0.9206974686219355,established,-0.156998,Normal
2026-08-13,11:00,192.168.2.115,72,24,2,0.0,0.8333,0.1667,0.0,0.3333,45424,630.89,1.1437017225907484,0.5246039240373518,0.0,1.5262955007152672,established,-0.313005,Normal
2026-08-13,11:00,192.168.2.122,150,68,5,0.0,0.9467,0.0533,0.0,0.4533,50094,333.96,0.0709990273133258,0.385423291129483,0.0,-0.1275523926596091,established,-0.337554,Normal
2026-08-13,11:00,192.168.2.140,341,128,5,0.0205,0.7918,0.1877,0.0,0.3754,122247,358.5,0.7387279746648423,2.100556936655682,-0.6744907594765952,1.1811216352563922,established,-0.288708,Normal
2026-08-13,11:00,192.168.2.142,48,7,3,0.0,0.5,0.5,0.0,0.1458,42340,882.08,1.4527493281034358,0.0,0.0,2.860953160568104,established,-0.221662,Normal
2026-08-13,11:00,192.168.2.145,9,7,1,0.0,1.0,0.0,0.0,0.7778,6480,720.0,-0.7099902731332581,-0.4817791139118537,-0.6744907594765952,-0.7176057045900143,established,-0.313527,Normal
2026-08-13,11:00,192.168.2.152,337,45,3,0.1365,0.8635,0.0,0.0,0.1335,281401,835.02,0.3516987531556532,-0.22483025315886507,-0.6744907594765952,1.8018924104930285,established,-0.314436,Normal
2026-08-13,11:00,192.168.2.159,178,47,3,0.0112,0.9775,0.0112,0.0,0.264,68832,386.7,0.6034917321632693,0.8301424732019633,-0.6744907594765952,0.4505765191191923,established,-0.3273,Normal
2026-08-13,11:00,192.168.2.165,6,1,1,0.0,1.0,0.0,0.0,0.1667,264,44.0,2.697963037906381,0.0,0.0,2.697963037906381,established,-0.311919,Normal
2026-08-13,11:00,192.168.2.166,407,61,3,0.2924,0.7076,0.0,0.0,0.1499,44807,110.09,0.09881074820357764,-0.0749434177196217,0.0,0.10214309195136372,established,-0.315909,Normal
2026-08-13,11:00,192.168.2.169,62,32,3,0.0,0.871,0.129,0.0,0.5161,27421,442.27,-0.5901794145420208,-0.11241512657943253,-0.6744907594765952,-0.45768688214449504,established,-0.316298,Normal
2026-08-13,11:00,192.168.2.174,11,7,3,0.3636,0.6364,0.0,0.0,0.6364,5284,480.36,-0.6182831961868789,-0.44966050631773014,-0.6744907594765952,-0.25336907786324114,established,-0.274193,Normal
2026-08-13,11:00,192.168.2.176,377,73,4,0.0027,0.9814,0.0159,0.0,0.1936,125572,333.08,1.1222619359358474,0.6744907594765952,0.6744907594765952,1.5320057222704901,established,-0.317538,Normal
2026-08-13,11:00,192.168.2.177,46,7,1,0.0,1.0,0.0,0.0,0.1522,14440,313.91,-0.04817791139118537,-0.7358081012471948,0.0,-0.37052801383089784,established,-0.327247,Normal
2026-08-13,11:00,192.168.2.178,188,53,4,0.0372,0.9096,0.0532,0.0,0.2819,97967,521.1,-0.6100921442501867,-0.5620756328971627,0.0,-0.000869606290626792,established,-0.329992,Normal
2026-08-13,11:00,192.168.2.185,64,23,2,0.0,0.9531,0.0469,0.0,0.3594,23403,365.67,-0.8301424732019633,-0.8768379873195737,-0.6744907594765952,-0.6688338618572779,established,-0.326906,Normal
2026-08-13,11:00,192.168.2.195,366,28,3,0.2077,0.7923,0.0,0.0,0.0765,220140,601.48,7.486847430190207,0.6744907594765952,0.6744907594765952,12.712815617312378,established,-0.180372,Normal
2026-08-13,11:00,192.168.2.200,324,39,3,0.4167,0.5802,0.0031,0.0,0.1204,74069,228.61,0.936792721495271,0.6407662215027655,-0.6744907594765952,1.207487022693725,established,-0.269845,Normal
2026-08-13,12:00,192.168.2.113,38,6,3,0.2368,0.7632,0.0,0.0,0.1579,2901,76.34,-0.6664611075780643,-0.6744907594765952,-0.6744907594765952,-0.6125665835380796,established,-0.308394,Normal
2026-08-13,12:00,192.168.2.115,58,17,2,0.0,0.9655,0.0345,0.0,0.2931,44224,762.48,0.7331421298658645,0.0,0.0,1.456532622644942,established,-0.336169,Normal
2026-08-13,12:00,192.168.2.122,36,23,5,0.1389,0.8333,0.0278,0.0,0.6389,8685,241.25,-1.2779824916398645,-1.7825827214738588,0.0,-1.3803552929541425,established,-0.277508,Normal
2026-08-13,12:00,192.168.2.140,283,81,7,0.0848,0.841,0.0742,0.0,0.2862,77246,272.95,0.36615212657300883,0.2890674683471122,0.6744907594765952,0.22427033039356234,established,-0.333389,Normal
2026-08-13,12:00,192.168.2.142,58,12,7,0.1379,0.5862,0.2759,0.0,0.2069,31474,542.66,1.9715883738546631,0.5620756328971627,1.3489815189531904,1.7988538065397464,established,-0.274445,Normal
2026-08-13,12:00,192.168.2.145,11,5,1,0.0,1.0,0.0,0.0,0.4545,10204,927.64,-0.6389912458199323,-0.6744907594765952,-0.6744907594765952,-0.45779978937581894,established,-0.33951,Normal
2026-08-13,12:00,192.168.2.147,235,42,6,0.1872,0.7957,0.0085,0.0085,0.1787,62760,267.06,1.0158488877482865,1.0117361392148927,0.0,0.5418434973424754,established,-0.31549,Normal
2026-08-13,12:00,192.168.2.148,72,27,3,0.0278,0.9722,0.0,0.0,0.375,31347,435.38,-0.880341835420751,-1.5473611540933654,-2.023472278429786,-0.684579009827174,established,-0.293459,Normal
2026-08-13,12:00,192.168.2.150,56,24,3,0.0536,0.8929,0.0536,0.0,0.4286,25629,457.66,-0.3967592702803501,0.06131734177059957,-0.6744907594765952,-0.12397144073809879,established,-0.332899,Normal
2026-08-13,12:00,192.168.2.152,21,15,3,0.0952,0.8571,0.0476,0.0,0.7143,13556,645.52,-1.1707232468058044,-1.3489815189531904,-0.6744907594765952,-0.8151399436616918,established,-0.282342,Normal
2026-08-13,12:00,192.168.2.159,130,29,2,0.0462,0.9538,0.0,0.0,0.2231,75376,579.82,0.17749756828331453,-0.10376780915024542,-1.011736139214893,0.5837851362918146,established,-0.318489,Normal
2026-08-13,12:00,192.168.2.165,6,1,1,0.0,1.0,0.0,0.0,0.1667,264,44.0,2.697963037906381,0.0,0.0,2.697963037906381,established,-0.311919,Normal
2026-08-13,12:00,192.168.2.166,88,32,4,0.2045,0.7614,0.0,0.0341,0.3636,5962,67.75,-1.271651368185173,-1.1616229746541362,1.0,-1.0991128592598756,established,-0.271335,Normal
2026-08-13,12:00,192.168.2.169,33,20,3,0.0606,0.9091,0.0303,0.0,0.6061,11526,349.27,-1.0791852151625523,-0.7869058860560277,-0.6744907594765952,-1.186711132238367,established,-0.302393,Normal
2026-08-13,12:00,192.168.2.177,32,8,1,0.0,1.0,0.0,0.0,0.25,14040,438.75,-0.385423291129483,-0.6744907594765952,0.0,-0.39290289389315014,established,-0.338124,Normal
2026-08-13,12:00,192.168.2.185,131,50,2,0.0,0.9618,0.0382,0.0,0.3817,43130,329.24,0.3285980623091105,0.9442870632672333,-0.6744907594765952,0.26111296594498606,established,-0.331318,Normal
2026-08-13,12:00,192.168.2.195,40,10,2,0.1,0.9,0.0,0.0,0.25,21388,534.7,0.15738117721120556,-0.3372453797382976,0.0,0.48362501090002175,established,-0.331142,Normal
2026-08-13,12:00,192.168.2.200,748,64,7,0.3636,0.6283,0.0053,0.0027,0.0856,154136,206.06,4.11439363280723,2.3269931201942535,2.023472278429786,3.9482732406704075,established,-0.215233,Normal
2026-08-13,13:00,192.168.2.113,23,6,2,0.1739,0.8261,0.0,0.0,0.2609,1440,62.61,-0.9073506645339912,-0.6744907594765952,-1.3489815189531904,-0.7867171534055896,established,-0.307707,Normal
2026-08-13,13:00,192.168.2.115,22,5,1,0.0,1.0,0.0,0.0,0.2273,20508,932.18,-0.32258253714098034,-0.8993210126354603,-0.6744907594765952,0.07778560904841272,established,-0.328903,Normal
2026-08-13,13:00,192.168.2.122,108,55,5,0.0,0.9444,0.0556,0.0,0.5093,47037,435.53,-0.4259941638799548,-0.24088955695592684,0.0,-0.22003997908285983,established,-0.332319,Normal
2026-08-13,13:00,192.168.2.140,378,124,8,0.0556,0.9021,0.0397,0.0026,0.328,115612,305.85,0.9764056708613568,1.946387620203889,1.3489815189531904,1.0400423612899277,established,-0.302236,Normal
2026-08-13,13:00,192.168.2.142,8,1,1,0.0,1.0,0.0,0.0,0.125,9824,1228.0,-0.6226068549014725,-0.6744907594765952,-0.6744907594765952,-0.31732979503525344,established,-0.32271,Normal
2026-08-13,13:00,192.168.2.145,38,22,3,0.2105,0.7105,0.0789,0.0,0.5789,9829,258.66,0.31949562290996614,0.9635582278237074,0.6744907594765952,-0.4839617706339616,established,-0.292927,Normal
2026-08-13,13:00,192.168.2.147,137,32,7,0.3504,0.5912,0.0365,0.0219,0.2336,33263,242.8,0.20975017520308753,-0.11241512657943253,0.8333333333333333,-0.22131162088848466,established,-0.287925,Normal
2026-08-13,13:00,192.168.2.148,308,69,5,0.0065,0.9838,0.0097,0.0,0.224,90523,293.91,0.1532933544264989,0.11902778108410503,-0.6744907594765952,0.10928043531358338,established,-0.329075,Normal
2026-08-13,13:00,192.168.2.150,242,34,4,0.0289,0.9174,0.0537,0.0,0.1405,187316,774.03,2.0631482054578205,0.6744907594765952,0.0,3.8319335007698903,established,-0.296942,Normal
2026-08-13,13:00,192.168.2.152,571,106,5,0.1208,0.7426,0.1366,0.0,0.1856,327101,572.86,1.4790618797093908,2.0609439872895967,0.6744907594765952,2.2484132661553358,established,-0.29883,Normal
2026-08-13,13:00,192.168.2.159,110,29,2,0.0182,0.9818,0.0,0.0,0.2636,67926,617.51,0.0,-0.10376780915024542,-1.011736139214893,0.43213412804975526,established,-0.326408,Normal
2026-08-13,13:00,192.168.2.165,4,1,1,0.0,1.0,0.0,0.0,0.25,176,44.0,1.3489815189531904,0.0,0.0,1.3489815189531904,established,-0.331763,Normal
2026-08-13,13:00,192.168.2.166,414,78,4,0.244,0.7512,0.0048,0.0,0.1884,48449,117.03,0.12888358461336213,0.5620756328971627,1.0,0.2147695348477811,established,-0.311938,Normal
2026-08-13,13:00,192.168.2.177,104,21,2,0.0,0.9808,0.0192,0.0,0.2019,75930,730.1,1.3489815189531904,0.12263468354119914,1.0,3.069050423738835,established,-0.304649,Normal
2026-08-13,13:00,192.168.2.185,49,24,2,0.0,0.9796,0.0204,0.0,0.4898,19895,406.02,-1.0895619960775769,-0.8093889113719143,-0.6744907594765952,-0.8342038355953193,established,-0.328919,Normal
2026-08-13,13:00,192.168.2.195,158,20,2,0.1772,0.8228,0.0,0.0,0.1266,95518,604.54,2.8103781644858135,0.22483025315886507,0.0,5.044836468663204,established,-0.267883,Normal
2026-08-13,13:00,192.168.2.200,166,36,2,0.3373,0.6627,0.0,0.0,0.2169,43162,260.01,-0.24731327847475157,0.43841899365978687,-1.3489815189531904,0.14950458749563691,established,-0.294585,Normal
2026-08-13,14:00,192.168.2.113,29,11,4,0.1724,0.4828,0.3448,0.0,0.3793,1824,62.9,-0.8109948417516204,0.0,0.0,-0.7409445190256281,established,-0.265692,Normal
2026-08-13,14:00,192.168.2.115,72,13,2,0.0,0.9722,0.0278,0.0,0.1806,38836,539.39,1.1437017225907484,-0.2997736708784868,0.0,1.1432973001091813,established,-0.322442,Normal
2026-08-13,14:00,192.168.2.122,213,83,4,0.0,0.9484,0.0516,0.0,0.3897,103171,484.37,0.8164888141032468,1.1080919619972636,-0.6744907594765952,1.4782584102801613,established,-0.320583,Normal
2026-08-13,14:00,192.168.2.140,263,83,6,0.0266,0.9202,0.0456,0.0076,0.3156,83166,316.22,0.2376776961965145,0.36615212657300883,0.0,0.350146638137567,established,-0.32947,Normal
2026-08-13,14:00,192.168.2.141,79,42,6,0.0,0.8861,0.1013,0.0127,0.5316,23762,300.78,-0.327025822776531,0.1498868354392434,-0.3372453797382976,-0.9648169583629937,established,-0.309888,Normal
2026-08-13,14:00,192.168.2.142,8,1,1,0.0,1.0,0.0,0.0,0.125,9824,1228.0,-0.6226068549014725,-0.6744907594765952,-0.6744907594765952,-0.31732979503525344,established,-0.32271,Normal
2026-08-13,14:00,192.168.2.145,24,16,5,0.0417,0.7917,0.125,0.0417,0.6667,16496,687.33,-0.17749756828331453,0.385423291129483,2.023472278429786,-0.01883662650586271,established,-0.249753,Normal
2026-08-13,14:00,192.168.2.147,171,35,6,0.3684,0.5789,0.0468,0.0058,0.2047,37984,222.13,0.48941707547387087,0.22483025315886507,0.0,-0.09916851097329457,established,-0.298306,Normal
2026-08-13,14:00,192.168.2.148,294,56,3,0.0,0.9728,0.0272,0.0,0.1905,130616,444.27,0.09197601265589934,-0.3967592702803501,-2.023472278429786,0.6471371125818743,established,-0.298385,Normal
2026-08-13,14:00,192.168.2.150,132,28,4,0.1061,0.8485,0.0455,0.0,0.2121,75532,572.21,0.6083642144298701,0.3065867088529978,0.0,1.0969772087889083,established,-0.328895,Normal
2026-08-13,14:00,192.168.2.152,575,41,5,0.0991,0.4383,0.4626,0.0,0.0713,276245,480.43,1.498333044265865,-0.3747170885981084,0.6744907594765952,1.7515146964493773,established,-0.21885,Normal
2026-08-13,14:00,192.168.2.159,3400,123,16,0.0012,0.4441,0.5476,0.0071,0.0362,1534426,451.3,29.19834998260524,4.773319220911289,3.7096991771212737,30.28397353569807,established,-0.000276,Normal
2026-08-13,14:00,192.168.2.165,6,1,1,0.0,1.0,0.0,0.0,0.1667,264,44.0,2.697963037906381,0.0,0.0,2.697963037906381,established,-0.311919,Normal
2026-08-13,14:00,192.168.2.166,261,42,5,0.2031,0.4291,0.364,0.0038,0.1609,45379,173.87,-0.5284226969147848,-0.7869058860560277,2.0,0.11983181389994986,established,-0.230513,Normal
2026-08-13,14:00,192.168.2.177,26,6,1,0.0,1.0,0.0,0.0,0.2308,18012,692.77,-0.5299570253030391,-0.7971254430177944,0.0,-0.17072033487498495,established,-0.334003,Normal
2026-08-13,14:00,192.168.2.185,48,30,1,0.0,1.0,0.0,0.0,0.625,17586,366.38,-1.106856630935951,-0.40469445568595713,-1.3489815189531904,-0.9430519739536823,established,-0.309202,Normal
2026-08-13,14:00,192.168.2.195,20,5,2,0.2,0.8,0.0,0.0,0.25,15958,797.9,-0.2922793291065246,-0.6182831961868789,0.0,0.14951765604160977,established,-0.325571,Normal
2026-08-13,14:00,192.168.2.200,110,32,3,0.5091,0.4818,0.0091,0.0,0.2909,19676,178.87,-0.666996417704633,0.1686226898691488,-0.6744907594765952,-0.654448415806602,established,-0.255899,Normal
2026-08-13,15:00,192.168.2.113,153,7,4,0.1111,0.3725,0.5163,0.0,0.0458,9720,63.53,1.1803588290840417,-0.5395926075812761,0.0,0.2002552754123319,established,-0.212394,Normal
2026-08-13,15:00,192.168.2.115,6,1,1,0.0,1.0,0.0,0.0,0.1667,7668,1278.0,-0.7917935002551336,-1.199094683513947,-0.6744907594765952,-0.6686771863040681,established,-0.318677,Normal
2026-08-13,15:00,192.168.2.122,456,161,5,0.0,0.9693,0.0263,0.0044,0.3531,172327,377.91,3.691949420292942,4.865969050509722,0.0,3.5705291092289104,established,-0.243622,Normal
2026-08-13,15:00,192.168.2.140,190,79,6,0.0053,0.9263,0.0474,0.0211,0.4158,66956,352.4,-0.23125397467768977,0.21198281012121564,0.0,0.00547519412906777,established,-0.322367,Normal
2026-08-13,15:00,192.168.2.141,88,36,6,0.0568,0.8295,0.0909,0.0227,0.4091,34712,394.45,-0.1430737974647323,-0.2997736708784868,-0.3372453797382976,0.0,established,-0.312937,Normal
2026-08-13,15:00,192.168.2.142,6,1,1,0.0,1.0,0.0,0.0,0.1667,7368,1228.0,-0.7263746640517179,-0.6744907594765952,-0.6744907594765952,-0.5573920086827453,established,-0.326084,Normal
2026-08-13,15:00,192.168.2.145,54,16,2,0.0,0.9444,0.0556,0.0,0.2963,15120,280.0,0.8874878414165726,0.385423291129483,0.0,-0.1148336564024075,established,-0.332857,Normal
2026-08-13,15:00,192.168.2.147,229,36,6,0.3974,0.559,0.0393,0.0044,0.1572,81062,353.98,0.9664959053475601,0.3372453797382976,0.0,1.0153582606696963,established,-0.282992,Normal
2026-08-13,15:00,192.168.2.148,483,73,5,0.0041,0.9752,0.0207,0.0,0.1511,170185,352.35,0.9197601265589935,0.2777314891962451,-0.6744907594765952,1.1779642111484323,established,-0.320629,Normal
2026-08-13,15:00,192.168.2.150,34,9,3,0.1471,0.6765,0.1765,0.0,0.2647,15155,445.74,-0.6877160684859401,-0.858442784788394,-0.6744907594765952,-0.3802329110935057,established,-0.308,Normal
2026-08-13,15:00,192.168.2.159,3802,119,40,0.0,0.4471,0.5287,0.0242,0.0313,1801882,473.93,32.76605110509986,4.565783602610798,11.803588290840416,35.728265087428035,established,0.03531,Anomaly
2026-08-13,15:00,192.168.2.164,8,8,1,0.0,1.0,0.0,0.0,1.0,8962,1120.25,-1.8222429910721274,-1.8735854429905423,-3.3724537973829762,-2.1809134972149575,established,-0.163578,Normal
2026-08-13,15:00,192.168.2.165,4,1,1,0.0,1.0,0.0,0.0,0.25,176,44.0,1.3489815189531904,0.0,0.0,1.3489815189531904,established,-0.331763,Normal
2026-08-13,15:00,192.168.2.177,86,21,1,0.0,1.0,0.0,0.0,0.2442,46414,539.7,0.915380316432522,0.12263468354119914,0.0,1.4180080239452386,established,-0.334874,Normal
2026-08-13,15:00,192.168.2.185,127,40,1,0.0,1.0,0.0,0.0,0.315,49952,393.32,0.25941952287561354,0.26979630379063807,-1.3489815189531904,0.5827075956031725,established,-0.324951,Normal
2026-08-13,15:00,192.168.2.195,72,16,2,0.1944,0.8056,0.0,0.0,0.2222,37072,514.89,0.8768379873195739,0.0,0.0,1.4486599563142637,established,-0.325028,Normal
2026-08-13,15:00,192.168.2.200,72,21,4,0.625,0.3472,0.0139,0.0139,0.2917,10961,152.24,-0.9517814050391954,-0.5733171455551059,0.0,-0.9527729676152971,established,-0.20961,Normal
2026-08-13,16:00,192.168.2.113,96,8,5,0.2292,0.3958,0.375,0.0,0.0833,7348,76.54,0.26497851265151956,-0.40469445568595713,0.6744907594765952,-0.08248610153888909,established,-0.235971,Normal
2026-08-13,16:00,192.168.2.115,80,19,3,0.0,0.95,0.05,0.0,0.2375,48726,609.08,1.378307204147825,0.1498868354392434,0.6744907594765952,1.7182596868721125,established,-0.319071,Normal
2026-08-13,16:00,192.168.2.122,144,72,6,0.0278,0.8889,0.0833,0.0,0.5,52280,363.06,0.0,0.5781349366942244,0.6744907594765952,-0.06141635604815144,established,-0.320378,Normal
2026-08-13,16:00,192.168.2.140,8,5,2,0.125,0.875,0.0,0.0,0.625,481,60.12,-1.400371291103788,-2.6401495442369582,-2.697963037906381,-1.4079754067632817,established,-0.223282,Normal
2026-08-13,16:00,192.168.2.142,8,1,1,0.0,1.0,0.0,0.0,0.125,9824,1228.0,-0.6226068549014725,-0.6744907594765952,-0.6744907594765952,-0.31732979503525344,established,-0.32271,Normal
2026-08-13,16:00,192.168.2.145,24,11,4,0.1667,0.7917,0.0417,0.0,0.4583,13713,571.38,-0.17749756828331453,-0.09635582278237075,1.3489815189531904,-0.21299341008295875,established,-0.311412,Normal
2026-08-13,16:00,192.168.2.148,501,70,4,0.002,0.988,0.01,0.0,0.1397,166107,331.55,0.9985967088354787,0.15870370811214005,-1.3489815189531904,1.1232569173589904,established,-0.303818,Normal
2026-08-13,16:00,192.168.2.150,43,15,3,0.0465,0.9302,0.0233,0.0,0.3488,28660,666.51,-0.5686882874018352,-0.49053873416479654,-0.6744907594765952,-0.04981366752373577,established,-0.33153,Normal
2026-08-13,16:00,192.168.2.152,208,60,4,0.2067,0.7885,0.0048,0.0,0.2885,124096,596.62,-0.26979630379063807,0.3372453797382976,0.0,0.26491290939982803,established,-0.325796,Normal
2026-08-13,16:00,192.168.2.159,152,34,7,0.0789,0.8026,0.1184,0.0,0.2237,72122,474.49,0.3727448933949605,0.15565171372536812,0.6744907594765952,0.5175472328260883,established,-0.321503,Normal
